id,observed_on,created_at,updated_at,oauth_application_id,place_guess,latitude,longitude,species_guess,scientific_name,common_name,iconic_taxon_name,nombre_asp,manejo,estatus,siglas_cat,nombre_ac,siglas_ac,descripcion_ac,area_asp,distancia_asp,rio,tipo_rio,area_rio,distancia_rio,conteo
670236,5/9/2014,10/5/2014 5:31,10/5/2014 5:43,2,,,,Agalichnys callydras,Agalichnys callydras,,Amphibia,,,,,,,,,#¿NOMBRE?,,,,#¿NOMBRE?,1
670237,5/9/2014,10/5/2014 5:31,13/05/2015 02:30:05,2,,10.4877267,-84.7262521,Lithobates taylori,Lithobates taylori,Peralta Frog,Amphibia,Arenal,Parque Nacional,Estatal,PN,Area de Conservacion Arenal Huetar Norte,ACAHN,Area terrestre protegida,1194529.52,0,Rio Arenal,Rio,0.139849786,0.005988369,1
670239,5/9/2014,10/5/2014 5:31,25/10/2018 02:51:22,2,"San Carlos, CR-AL, CR",10.4877267,-84.7262521,Tree Frogs and Allies,Hylidae,Tree Frogs and Allies,Amphibia,Arenal,Parque Nacional,Estatal,PN,Area de Conservacion Arenal Huetar Norte,ACAHN,Area terrestre protegida,1194529.52,0,Rio Arenal,Rio,0.139849786,0.005988369,1
670240,5/9/2014,10/5/2014 5:31,13/05/2015 02:30:04,2,,10.4877267,-84.7262521,Smilisca,Smilisca,Smilisca Tree Frogs,Amphibia,Arenal,Parque Nacional,Estatal,PN,Area de Conservacion Arenal Huetar Norte,ACAHN,Area terrestre protegida,1194529.52,0,Rio Arenal,Rio,0.139849786,0.005988369,1
670241,5/9/2014,10/5/2014 5:31,13/05/2015 02:30:04,2,,10.464243,-84.7465512,Smilisca,Smilisca,Smilisca Tree Frogs,Amphibia,Arenal,Parque Nacional,Estatal,PN,Area de Conservacion Arenal Huetar Norte,ACAHN,Area terrestre protegida,1194529.52,0,Rio Arenal,Rio,0.139849786,0.016955926,1
670386,5/10/2014,10/5/2014 13:02,25/10/2018 02:49:35,2,"San Carlos, CR-AL, CR",10.4884495,-84.7041877,Giant Toad,Rhinella horribilis,Giant Toad,Amphibia,Arenal,Parque Nacional,Estatal,PN,Area de Conservacion Arenal Huetar Norte,ACAHN,Area terrestre protegida,1194529.52,0,Quebrada Guillermina,Quebrada,0.049964577,0.014384153,1
694619,5/22/2014,23/05/2014 12:55:20,27/05/2019 21:39:19,2,"San Carlos, CR-AL, CR",10.49711953,-84.68809115,Sapo gigante,Rhinella horribilis,Giant Toad,Amphibia,Arenal,Parque Nacional,Estatal,PN,Area de Conservacion Arenal Huetar Norte,ACAHN,Area terrestre protegida,1194529.52,1657.298496,Quebrada Guillermina,Quebrada,0.049964577,0.009701021,1
694620,5/22/2014,23/05/2014 12:55:23,13/05/2015 03:07:21,2,,10.49866054,-84.69060618,Smilisca sp,Smilisca,Smilisca Tree Frogs,Amphibia,Arenal,Parque Nacional,Estatal,PN,Area de Conservacion Arenal Huetar Norte,ACAHN,Area terrestre protegida,1194529.52,1557.480256,Rio Arenal,Rio,0.139849786,0.008671243,1
694621,5/22/2014,23/05/2014 12:55:28,24/01/2021 13:04:16,2,"San Carlos, CR-AL, CR",10.49997063,-84.69020775,Brilliant Forest Frog,Lithobates warszewitschii,Brilliant Forest Frog,Amphibia,Arenal,Parque Nacional,Estatal,PN,Area de Conservacion Arenal Huetar Norte,ACAHN,Area terrestre protegida,1194529.52,1684.442513,Rio Arenal,Rio,0.139849786,0.007514202,1
694622,5/22/2014,23/05/2014 12:55:32,25/10/2018 02:44:40,2,"San Carlos, CR-AL, CR",10.50036945,-84.69183132,Masked Tree Frog,Smilisca phaeota,Masked Tree Frog,Amphibia,Arenal,Parque Nacional,Estatal,PN,Area de Conservacion Arenal Huetar Norte,ACAHN,Area terrestre protegida,1194529.52,1577.386195,Rio Arenal,Rio,0.139849786,0.006780666,1
694623,5/22/2014,23/05/2014 12:55:34,17/10/2018 06:34:42,2,"San Carlos, CR-AL, CR",10.5013402,-84.6942916,Giant Toad,Rhinella horribilis,Giant Toad,Amphibia,Arenal,Parque Nacional,Estatal,PN,Area de Conservacion Arenal Huetar Norte,ACAHN,Area terrestre protegida,1194529.52,1441.363185,Rio Arenal,Rio,0.139849786,0.005888172,1
694624,5/22/2014,23/05/2014 12:55:36,30/01/2020 16:42:07,2,"San Carlos, CR-AL, CR",10.50182524,-84.69387729,Masked Tree Frog,Smilisca phaeota,Masked Tree Frog,Amphibia,Arenal,Parque Nacional,Estatal,PN,Area de Conservacion Arenal Huetar Norte,ACAHN,Area terrestre protegida,1194529.52,1510.648203,Rio Arenal,Rio,0.139849786,0.00537317,1
694626,5/22/2014,23/05/2014 12:55:41,30/01/2020 16:42:08,2,"San Carlos, CR-AL, CR",10.5044343,-84.70229765,Masked Tree Frog,Smilisca phaeota,Masked Tree Frog,Amphibia,Arenal,Parque Nacional,Estatal,PN,Area de Conservacion Arenal Huetar Norte,ACAHN,Area terrestre protegida,1194529.52,1024.700496,Rio Arenal,Rio,0.139849786,0.004849766,1
694627,5/22/2014,23/05/2014 12:55:43,10/2/2022 16:32,2,"San Carlos, CR-AL, CR",10.50462455,-84.70216104,Masked Tree Frog,Smilisca phaeota,Masked Tree Frog,Amphibia,Arenal,Parque Nacional,Estatal,PN,Area de Conservacion Arenal Huetar Norte,ACAHN,Area terrestre protegida,1194529.52,1050.515525,Rio Arenal,Rio,0.139849786,0.004622084,1
694628,5/22/2014,23/05/2014 12:55:45,17/07/2017 22:22:55,2,"San Carlos, CR-AL, CR",10.5002807,-84.70891992,Western Cane Toad,Rhinella horribilis,Giant Toad,Amphibia,Zona de Emergencia Volcan Arenal,Reserva Forestal,Estatal,RF,Area de Conservacion Arenal Huetar Norte,ACAHN,Area terrestre protegida,22330.18185,187.6388635,Rio Arenal,Rio,0.139849786,0.006923131,1
694629,5/22/2014,23/05/2014 12:55:48,15/11/2018 07:02:14,2,"San Carlos, CR-AL, CR",10.4965124,-84.7114584,Frogs and Toads,Anura,Frogs and Toads,Amphibia,Zona de Emergencia Volcan Arenal,Reserva Forestal,Estatal,RF,Area de Conservacion Arenal Huetar Norte,ACAHN,Area terrestre protegida,22330.18185,0,Rio Arenal,Rio,0.139849786,0.008649556,1
694631,5/22/2014,23/05/2014 12:55:51,17/07/2017 22:22:55,2,"San Carlos, CR-AL, CR",10.49056949,-84.72204807,Western Cane Toad,Rhinella horribilis,Giant Toad,Amphibia,Zona de Emergencia Volcan Arenal,Reserva Forestal,Estatal,RF,Area de Conservacion Arenal Huetar Norte,ACAHN,Area terrestre protegida,22330.18185,0,Rio Arenal,Rio,0.139849786,0.006076061,1
694632,5/22/2014,23/05/2014 12:55:53,19/10/2018 02:22:14,2,"San Carlos, CR-AL, CR",10.4893004,-84.6822541,Cecilido,Gymnophiona,Caecilians,Amphibia,Arenal,Parque Nacional,Estatal,PN,Area de Conservacion Arenal Huetar Norte,ACAHN,Area terrestre protegida,1194529.52,1542.612503,Quebrada Guillermina,Quebrada,0.049964577,9.68E-05,1
694633,5/22/2014,23/05/2014 12:55:56,10/2/2022 16:32,2,"San Carlos, CR-AL, CR",10.4831194,-84.7333582,Masked Tree Frog,Smilisca phaeota,Masked Tree Frog,Amphibia,Arenal,Parque Nacional,Estatal,PN,Area de Conservacion Arenal Huetar Norte,ACAHN,Area terrestre protegida,1194529.52,0,Rio Arenal,Rio,0.139849786,0.007221587,1
694634,5/22/2014,23/05/2014 12:56:01,25/10/2018 07:54:14,2,"Arenal, CR-AL-SC, CR-AL, CR",10.48382348,-84.7322425,Peralta Frog,Lithobates taylori,Peralta Frog,Amphibia,Arenal,Parque Nacional,Estatal,PN,Area de Conservacion Arenal Huetar Norte,ACAHN,Area terrestre protegida,1194529.52,0,Rio Arenal,Rio,0.139849786,0.007727374,1
694636,5/22/2014,23/05/2014 12:56:09,25/10/2018 07:53:32,2,"Arenal, CR-AL-SC, CR-AL, CR",10.47803426,-84.73935587,Tree Frogs and Allies,Hylidae,Tree Frogs and Allies,Amphibia,Arenal,Parque Nacional,Estatal,PN,Area de Conservacion Arenal Huetar Norte,ACAHN,Area terrestre protegida,1194529.52,0,Rio Arenal,Rio,0.139849786,0.008759175,1
694639,5/22/2014,23/05/2014 12:56:16,25/10/2018 07:53:13,2,"San Carlos, CR-AL, CR",10.4642663,-84.7465919,Peralta Frog,Lithobates taylori,Peralta Frog,Amphibia,Arenal,Parque Nacional,Estatal,PN,Area de Conservacion Arenal Huetar Norte,ACAHN,Area terrestre protegida,1194529.52,0,Rio Arenal,Rio,0.139849786,0.01691424,1
694640,5/22/2014,23/05/2014 12:56:18,29/10/2016 16:15:22,2,"Arenal, CR-AL-SC, CR-AL, CR",10.47521499,-84.7479394,Leptodactylus taylori,Anura,Frogs and Toads,Amphibia,Arenal,Parque Nacional,Estatal,PN,Area de Conservacion Arenal Huetar Norte,ACAHN,Area terrestre protegida,1194529.52,0,Rio Arenal,Rio,0.139849786,0.00769738,1
694641,5/22/2014,23/05/2014 12:56:20,2/11/2020 22:34,2,"Arenal, CR-AL-SC, CR-AL, CR",10.47119865,-84.75023146,Smilisca,Smilisca,Smilisca Tree Frogs,Amphibia,Arenal,Parque Nacional,Estatal,PN,Area de Conservacion Arenal Huetar Norte,ACAHN,Area terrestre protegida,1194529.52,0,Rio Arenal,Rio,0.139849786,0.009132521,1
694642,5/22/2014,23/05/2014 12:56:23,7/3/2022 20:41,2,"Alajuela, CR",10.4694319,-84.7846809,Savage's Thin-toed Frog,Leptodactylus savagei,Savage's Thin-toed Frog,Amphibia,Arenal,Parque Nacional,Estatal,PN,Area de Conservacion Arenal Huetar Norte,ACAHN,Area terrestre protegida,1194529.52,2380.113593,Rio Arenal,Rio,0.139849786,0.018854917,1
694643,5/23/2014,23/05/2014 12:56:25,25/10/2018 07:52:13,2,"San Carlos, CR-AL, CR",10.5010099,-84.6937545,Savage's Thin-toed Frog,Leptodactylus savagei,Savage's Thin-toed Frog,Amphibia,Arenal,Parque Nacional,Estatal,PN,Area de Conservacion Arenal Huetar Norte,ACAHN,Area terrestre protegida,1194529.52,1462.592114,Rio Arenal,Rio,0.139849786,0.006176879,1
694644,5/23/2014,23/05/2014 12:56:27,17/07/2017 22:22:56,2,"San Carlos, CR-AL, CR",10.4925719,-84.716708,Western Cane Toad,Rhinella horribilis,Giant Toad,Amphibia,Zona de Emergencia Volcan Arenal,Reserva Forestal,Estatal,RF,Area de Conservacion Arenal Huetar Norte,ACAHN,Area terrestre protegida,22330.18185,0,Rio Arenal,Rio,0.139849786,0.00858424,1
880854,9/17/2014,17/09/2014 12:12:32,17/07/2017 22:23:01,10,"Autopista 126, Sarapiquí, Heredia, CR",10.451452,-84.069122,Western Cane Toad,Rhinella horribilis,Giant Toad,Amphibia,Lapa Verde,Refugio Nacional de Vida Silvestre,Privado,RNVS,Area de Conservacion Arenal Huetar Norte,ACAHN,Area terrestre protegida,66099.86997,621.2376083,Rio Sarapiqui,Rio,0.086011144,0.000245105,1
880861,9/17/2014,17/09/2014 12:32:35,17/07/2017 22:23:02,10,"Autopista 126, Sarapiquí, Heredia, CR",10.451371,-84.075603,Western Cane Toad,Rhinella horribilis,Giant Toad,Amphibia,Lapa Verde,Refugio Nacional de Vida Silvestre,Privado,RNVS,Area de Conservacion Arenal Huetar Norte,ACAHN,Area terrestre protegida,66099.86997,1027.619638,Rio Sarapiqui,Rio,0.086011144,0.000711358,1
880907,9/17/2014,17/09/2014 13:10:06,17/07/2017 22:23:02,10,"Sarapiquí, CR-HE, CR",10.442582,-84.115247,Western Cane Toad,Rhinella horribilis,Giant Toad,Amphibia,La Tirimbina,Refugio Nacional de Vida Silvestre,Privado,RNVS,Area de Conservacion Arenal Huetar Norte,ACAHN,Area terrestre protegida,29440.28285,2341.632963,Rio Sarapiqui,Rio,0.086011144,0.003628391,1
886957,9/20/2014,20/09/2014 17:55:54,13/12/2019 18:29:35,2,"Garabito, CR-PU, CR",9.7851649,-84.6063138,Western Cane Toad,Rhinella horribilis,Giant Toad,Amphibia,Carara,Parque Nacional,Estatal,PN,Area de Conservacion Pacifico Central,ACOPAC,Area terrestre protegida,533065.2284,113.5292352,Quebrada Bonilla,Quebrada,0.072347938,0.004578428,1
886969,9/20/2014,20/09/2014 18:02:37,26/10/2018 19:49:24,2,"Garabito, CR-PU, CR",9.7851626,-84.606314,Giant Toad,Rhinella horribilis,Giant Toad,Amphibia,Carara,Parque Nacional,Estatal,PN,Area de Conservacion Pacifico Central,ACOPAC,Area terrestre protegida,533065.2284,113.4974873,Quebrada Bonilla,Quebrada,0.072347938,0.004576644,1
886976,9/20/2014,20/09/2014 18:08:06,13/12/2019 18:29:33,2,"Garabito, CR-PU, CR",9.7851626,-84.606314,Western Cane Toad,Rhinella horribilis,Giant Toad,Amphibia,Carara,Parque Nacional,Estatal,PN,Area de Conservacion Pacifico Central,ACOPAC,Area terrestre protegida,533065.2284,113.4974873,Quebrada Bonilla,Quebrada,0.072347938,0.004576644,1
886977,9/20/2014,20/09/2014 18:08:07,17/07/2017 22:23:03,2,"Garabito, CR-PU, CR",9.7851626,-84.606314,Western Cane Toad,Rhinella horribilis,Giant Toad,Amphibia,Carara,Parque Nacional,Estatal,PN,Area de Conservacion Pacifico Central,ACOPAC,Area terrestre protegida,533065.2284,113.4974873,Quebrada Bonilla,Quebrada,0.072347938,0.004576644,1
887003,9/20/2014,20/09/2014 18:32:46,17/07/2017 22:23:03,2,"Garabito, CR-PU, CR",9.7851626,-84.606314,Western Cane Toad,Rhinella horribilis,Giant Toad,Amphibia,Carara,Parque Nacional,Estatal,PN,Area de Conservacion Pacifico Central,ACOPAC,Area terrestre protegida,533065.2284,113.4974873,Quebrada Bonilla,Quebrada,0.072347938,0.004576644,1
887004,9/20/2014,20/09/2014 18:32:48,17/07/2017 22:23:03,2,"Garabito, CR-PU, CR",9.7851626,-84.606314,Western Cane Toad,Rhinella horribilis,Giant Toad,Amphibia,Carara,Parque Nacional,Estatal,PN,Area de Conservacion Pacifico Central,ACOPAC,Area terrestre protegida,533065.2284,113.4974873,Quebrada Bonilla,Quebrada,0.072347938,0.004576644,1
887005,9/20/2014,20/09/2014 18:32:49,30/03/2020 20:19:19,2,"Garabito, CR-PU, CR",9.7851626,-84.606314,Frogs and Toads,Anura,Frogs and Toads,Amphibia,Carara,Parque Nacional,Estatal,PN,Area de Conservacion Pacifico Central,ACOPAC,Area terrestre protegida,533065.2284,113.4974873,Quebrada Bonilla,Quebrada,0.072347938,0.004576644,1
887021,9/20/2014,20/09/2014 18:56:42,13/12/2019 18:29:33,2,"Garabito, CR-PU, CR",9.7851626,-84.606314,Giant Toad,Rhinella horribilis,Giant Toad,Amphibia,Carara,Parque Nacional,Estatal,PN,Area de Conservacion Pacifico Central,ACOPAC,Area terrestre protegida,533065.2284,113.4974873,Quebrada Bonilla,Quebrada,0.072347938,0.004576644,1
887023,9/20/2014,20/09/2014 18:56:45,30/03/2020 20:19:12,2,"Garabito, CR-PU, CR",9.7851626,-84.606314,True Toads,Bufonidae,True Toads,Amphibia,Carara,Parque Nacional,Estatal,PN,Area de Conservacion Pacifico Central,ACOPAC,Area terrestre protegida,533065.2284,113.4974873,Quebrada Bonilla,Quebrada,0.072347938,0.004576644,1
914195,10/8/2014,8/10/2014 16:02,19/08/2021 05:18:38,2,"Turrialba, CR-CA, CR",9.897354598,-83.66161438,Red-eyed Treefrog,Agalychnis callidryas,Red-eyed Tree Frog,Amphibia,Monumento Nacional Guayabo,Monumento Nacional,Estatal,MN,Area de Conservacion Central,ACC,Area terrestre protegida,22966.83757,7601.855756,Rio Turrialba,Rio,0.018826103,0.006096213,1
914453,10/8/2014,8/10/2014 18:47,21/10/2018 02:32:55,2,"Turrialba, CR-CA, CR",9.8933377,-83.6611612,Giant Toad,Rhinella horribilis,Giant Toad,Amphibia,Monumento Nacional Guayabo,Monumento Nacional,Estatal,MN,Area de Conservacion Central,ACC,Area terrestre protegida,22966.83757,8029.957074,Rio Turrialba,Rio,0.018826103,0.010123229,1
1078154,11/11/2014,17/11/2014 02:58:17,4/1/2021 4:50,2,"Tilarán, CR-GU, CR",10.52930391,-84.97558402,Frogs and Toads,Anura,Frogs and Toads,Amphibia,Volcan Tenorio,Parque Nacional,Estatal,PN,Area de Conservacion Arenal-Tempisque,ACAT,Area terrestre protegida,1289787.366,4193.850713,Rio Sabalo,Rio,0.028548643,0.017805587,1
1134688,12/16/2014,17/12/2014 00:24:32,13/12/2019 18:29:27,2,"Garabito, CR-PU, CR",9.7851578,-84.6063393,Sapo gigante,Rhinella horribilis,Giant Toad,Amphibia,Carara,Parque Nacional,Estatal,PN,Area de Conservacion Pacifico Central,ACOPAC,Area terrestre protegida,533065.2284,116.1006218,Quebrada Bonilla,Quebrada,0.072347938,0.004555523,1
1211788,2/4/2015,4/2/2015 10:36,31/10/2018 03:51:10,2,"Golfito, CR-PU, CR",8.694381045,-83.47868217,Giant Toad,Rhinella horribilis,Giant Toad,Amphibia,Golfo Dulce,Reserva Forestal,Estatal,RF,Area de Conservacion Osa,ACOSA,Area terrestre protegida,6068530.46,24.26215339,Rio Rincon,Rio,0.021331454,0.003410846,1
1797406,7/24/2015,25/07/2015 00:35:14,5/5/2018 15:45,2,"Siquirres, CR-LI, CR",10.0707402,-83.5506944,Rana-de-dedos-delgados-de-savage,Leptodactylus savagei,Savage's Thin-toed Frog,Amphibia,Cuenca Rio Siquirres,Zona Protectora,Estatal,ZP,Area de Conservacion La Amistad Caribe,ACLAC,Area terrestre protegida,68985.7571,249.0577138,Rio Siquirres,Rio,0.110017173,0.003995609,1
1844291,8/8/2015,8/8/2015 19:17,18/06/2018 19:15:09,2,"Pococí, CR-LI, CR",10.2042425,-83.7807821,Gymnopis,Gymnopis,,Amphibia,Acuiferos Guacimo y Pococi,Zona Protectora,Estatal,ZP,Area de Conservacion Tortuguero,ACTo,Area terrestre protegida,426263.7032,3297.69732,Rio Santa Clara,Rio,0.092169268,0.002257581,1
2879318,4/4/2016,4/4/2016 12:09,27/05/2019 21:38:07,3,"Autopista 245, Golfito, Puntarenas, CR",8.537924923,-83.31595005,Sapo gigante,Rhinella horribilis,Giant Toad,Amphibia,Preciosa Platanares,Refugio Nacional de Vida Silvestre,Mixto,RNVS,Area de Conservacion Osa,ACOSA,Area terrestre protegida,26324.62147,2484.241565,Rio Nuevo,Rio,0.177344841,0.01877874,1
2879323,4/4/2016,4/4/2016 12:15,27/05/2019 21:38:03,3,"Autopista 245, Golfito, Puntarenas, CR",8.53866383,-83.3189869,Sapo gigante,Rhinella horribilis,Giant Toad,Amphibia,Preciosa Platanares,Refugio Nacional de Vida Silvestre,Mixto,RNVS,Area de Conservacion Osa,ACOSA,Area terrestre protegida,26324.62147,2827.882488,Rio Nuevo,Rio,0.177344841,0.016019413,1
2879333,4/4/2016,4/4/2016 12:23,27/05/2019 21:38:00,3,"Autopista 245, Golfito, Puntarenas, CR",8.538542083,-83.3203068,Sapo gigante,Rhinella horribilis,Giant Toad,Amphibia,Preciosa Platanares,Refugio Nacional de Vida Silvestre,Mixto,RNVS,Area de Conservacion Osa,ACOSA,Area terrestre protegida,26324.62147,2963.682741,Rio Nuevo,Rio,0.177344841,0.014723332,1
2879364,4/4/2016,4/4/2016 12:56,27/05/2019 21:37:50,3,"Autopista 245, Golfito, Puntarenas, CR",8.537528878,-83.32306688,Sapo gigante,Rhinella horribilis,Giant Toad,Amphibia,Preciosa Platanares,Refugio Nacional de Vida Silvestre,Mixto,RNVS,Area de Conservacion Osa,ACOSA,Area terrestre protegida,26324.62147,3231.607338,Rio Nuevo,Rio,0.177344841,0.011786026,1
2879384,4/4/2016,4/4/2016 13:04,27/05/2019 21:37:19,3,"Autopista 245, Golfito, Puntarenas, CR",8.542703949,-83.33175221,Sapo gigante,Rhinella horribilis,Giant Toad,Amphibia,Golfo Dulce,Reserva Forestal,Estatal,RF,Area de Conservacion Osa,ACOSA,Area terrestre protegida,6068530.46,4126.056001,Rio Nuevo,Rio,0.177344841,0.004780505,1
2879415,4/4/2016,4/4/2016 13:23,27/05/2019 21:37:06,3,"Autopista 245, Golfito, Puntarenas, CR",8.542620172,-83.3316797,Sapo gigante,Rhinella horribilis,Giant Toad,Amphibia,Golfo Dulce,Reserva Forestal,Estatal,RF,Area de Conservacion Osa,ACOSA,Area terrestre protegida,6068530.46,4127.177439,Rio Nuevo,Rio,0.177344841,0.004813564,1
2879420,4/4/2016,4/4/2016 13:25,17/07/2017 22:23:37,3,"Autopista 245, Golfito, Puntarenas, CR",8.543960061,-83.33246232,Western Cane Toad,Rhinella horribilis,Giant Toad,Amphibia,Golfo Dulce,Reserva Forestal,Estatal,RF,Area de Conservacion Osa,ACOSA,Area terrestre protegida,6068530.46,4143.043068,Rio Tigre,Rio,0.027739953,0.004347075,1
2879442,4/4/2016,4/4/2016 13:36,4/4/2016 13:37,3,"Autopista 245, Golfito, Puntarenas, CR",8.547626096,-83.33424331,Sapo,,,Amphibia,Golfo Dulce,Reserva Forestal,Estatal,RF,Area de Conservacion Osa,ACOSA,Area terrestre protegida,6068530.46,4218.754098,Rio Tigre,Rio,0.027739953,0.000847114,1
2879444,4/4/2016,4/4/2016 13:37,4/4/2016 13:37,3,"Autopista 245, Golfito, Puntarenas, CR",8.549299459,-83.33654146,Sapo,,,Amphibia,Golfo Dulce,Reserva Forestal,Estatal,RF,Area de Conservacion Osa,ACOSA,Area terrestre protegida,6068530.46,4120.179739,Rio Tigre,Rio,0.027739953,0.001986149,1
2879467,4/4/2016,4/4/2016 13:45,1/5/2019 17:57,3,"Autopista 245, Golfito, Puntarenas, CR",8.579985648,-83.40706964,Sapo gigante,Rhinella horribilis,Giant Toad,Amphibia,Golfo Dulce,Reserva Forestal,Estatal,RF,Area de Conservacion Osa,ACOSA,Area terrestre protegida,6068530.46,2129.08626,Rio Barrigones,Rio,0.113123326,0.012698797,1
2879483,4/4/2016,4/4/2016 13:51,27/05/2019 21:37:03,3,"Autopista 245, Golfito, Puntarenas, CR",8.62421867,-83.44846878,Sapo gigante,Rhinella horribilis,Giant Toad,Amphibia,Golfo Dulce,Reserva Forestal,Estatal,RF,Area de Conservacion Osa,ACOSA,Area terrestre protegida,6068530.46,2678.894291,Rio Conte,Rio,0.09661303,0.011662378,1
2879548,4/4/2016,4/4/2016 14:15,4/4/2016 14:15,3,"Autopista 245, Golfito, Puntarenas, CR",8.638396701,-83.44515106,Sapo,,,Amphibia,Golfo Dulce,Reserva Forestal,Estatal,RF,Area de Conservacion Osa,ACOSA,Area terrestre protegida,6068530.46,4159.566188,Rio Conte,Rio,0.09661303,0.018545265,1
2880903,4/4/2016,4/4/2016 19:32,17/07/2017 22:23:37,3,"Autopista 245, Golfito, Puntarenas, CR",8.638719069,-83.44495852,Western Cane Toad,Rhinella horribilis,Giant Toad,Amphibia,Golfo Dulce,Reserva Forestal,Estatal,RF,Area de Conservacion Osa,ACOSA,Area terrestre protegida,6068530.46,4201.022927,Rio Conte,Rio,0.09661303,0.018746158,1
2880939,4/4/2016,4/4/2016 19:39,8/3/2019 13:05,3,"Autopista 245, Golfito, Puntarenas, CR",8.644290394,-83.4443609,Rana-de-dedos-delgados-de-savage,Leptodactylus savagei,Savage's Thin-toed Frog,Amphibia,Golfo Dulce,Reserva Forestal,Estatal,RF,Area de Conservacion Osa,ACOSA,Area terrestre protegida,6068530.46,4756.586565,Rio Conte,Rio,0.09661303,0.023666586,1
2880966,4/4/2016,4/4/2016 19:45,4/4/2016 19:45,3,"Autopista 245, Golfito, Puntarenas, CR",8.644450489,-83.44482936,Sapo,,,Amphibia,Golfo Dulce,Reserva Forestal,Estatal,RF,Area de Conservacion Osa,ACOSA,Area terrestre protegida,6068530.46,4743.926598,Rio Conte,Rio,0.09661303,0.023973818,1
2880969,4/4/2016,4/4/2016 19:45,27/05/2019 21:37:00,3,"Autopista 245, Golfito, Puntarenas, CR",8.659590385,-83.46592879,Sapo gigante,Rhinella horribilis,Giant Toad,Amphibia,Golfo Dulce,Reserva Forestal,Estatal,RF,Area de Conservacion Osa,ACOSA,Area terrestre protegida,6068530.46,3604.648588,Rio Rincon,Rio,0.10776584,0.01800096,1
2904336,4/9/2016,9/4/2016 11:43,14/02/2019 14:07:24,2,Puntarenas,8.543588333,-83.33229833,2 zapos,,,Amphibia,Golfo Dulce,Reserva Forestal,Estatal,RF,Area de Conservacion Osa,ACOSA,Area terrestre protegida,6068530.46,4133.878404,Rio Tigre,Rio,0.027739953,0.004719949,1
2916545,4/11/2016,11/4/2016 11:43,15/02/2019 14:00:44,2,"Golfito, CR-PU, CR",8.544116667,-83.33260667,2 zapos,,,Amphibia,Golfo Dulce,Reserva Forestal,Estatal,RF,Area de Conservacion Osa,ACOSA,Area terrestre protegida,6068530.46,4140.157481,Rio Tigre,Rio,0.027739953,0.004135152,1
